time,gvc,water,species
56.49996,7.18771,8.2,MCAV
56.58336,7.18653,8.2,MCAV
56.66676,7.18941,8.2,MCAV
56.75016,7.18282,8.2,MCAV
56.83356,7.18472,8.2,MCAV
56.91636,7.17679,8.2,MCAV
56.99976,7.18264,8.2,MCAV
57.08316,7.17584,8.2,MCAV
57.16656,7.18006,8.2,MCAV
57.24996,7.17691,8.2,MCAV
57.33336,7.17866,8.2,MCAV
57.41676,7.17617,8.2,MCAV
57.50016,7.17797,8.2,MCAV
57.58356,7.17634,8.2,MCAV
57.66636,7.1781,8.2,MCAV
57.74976,7.17771,8.2,MCAV
57.83316,7.17811,8.2,MCAV
57.91656,7.17937,8.2,MCAV
57.99996,7.17744,8.2,MCAV
58.08336,7.18114,8.2,MCAV
58.16676,7.17702,8.2,MCAV
58.25016,7.178,8.2,MCAV
58.33356,7.17967,8.2,MCAV
58.41636,7.17958,8.2,MCAV
58.49976,7.18412,8.2,MCAV
58.58316,7.18419,8.2,MCAV
58.66656,7.18219,8.2,MCAV
58.74996,7.18661,8.2,MCAV
58.83336,7.19409,8.2,MCAV
58.91676,7.18984,8.2,MCAV
59.00016,7.21168,8.2,MCAV
59.08356,7.20106,8.2,MCAV
59.16636,7.21349,8.2,MCAV
59.24976,7.22283,8.2,MCAV
59.33316,7.22661,8.2,MCAV
59.41656,7.24122,8.2,MCAV
59.49996,7.25018,8.2,MCAV
59.58336,7.26096,8.2,MCAV
59.66676,7.2741,8.2,MCAV
59.75016,7.26571,8.2,MCAV
59.83356,7.28029,8.2,MCAV
59.91636,7.28599,8.2,MCAV
59.99976,7.29513,8.2,MCAV
60.08316,7.29177,8.2,MCAV
60.16656,7.30875,8.2,MCAV
60.24996,7.32697,8.2,MCAV
60.33336,7.33584,8.2,MCAV
60.41676,7.34909,8.2,MCAV
60.50016,7.36018,8.2,MCAV
60.58356,7.37386,8.2,MCAV
60.66636,7.38267,8.2,MCAV
60.74976,7.39707,8.2,MCAV
60.83316,7.41421,8.2,MCAV
60.91656,7.41506,8.2,MCAV
60.99996,7.4417,8.2,MCAV
61.08336,7.45801,8.2,MCAV
61.16676,7.46965,8.2,MCAV
61.25016,7.47707,8.2,MCAV
61.33356,7.49059,8.2,MCAV
61.41636,7.49819,8.2,MCAV
61.49976,7.51317,8.2,MCAV
61.58316,7.51853,8.2,MCAV
61.66656,7.52904,8.2,MCAV
61.74996,7.53959,8.2,MCAV
61.83336,7.5474,8.2,MCAV
61.91676,7.5612,8.2,MCAV
62.00016,7.57392,8.2,MCAV
62.08356,7.58755,8.2,MCAV
62.16636,7.58998,8.2,MCAV
62.24976,7.60125,8.2,MCAV
62.33316,7.6138,8.2,MCAV
62.41656,7.6204,8.2,MCAV
62.49996,7.63664,8.2,MCAV
62.58336,7.66981,8.2,MCAV
62.66676,7.69908,8.2,MCAV
62.75016,7.71174,8.2,MCAV
62.83356,7.72247,8.2,MCAV
62.91636,7.72465,8.2,MCAV
62.99976,7.73203,8.2,MCAV
63.08316,7.74095,8.2,MCAV
63.16656,7.74441,8.2,MCAV
63.24996,7.76136,8.2,MCAV
63.33336,7.76284,8.2,MCAV
63.41676,7.7744,8.2,MCAV
63.50016,7.78202,8.2,MCAV
63.58356,7.79554,8.2,MCAV
63.66636,7.79924,8.2,MCAV
63.74976,7.8035,8.2,MCAV
63.83316,7.81478,8.2,MCAV
63.91656,7.81944,8.2,MCAV
63.99996,7.82447,8.2,MCAV
64.08336,7.82499,8.2,MCAV
64.16676,7.82629,8.2,MCAV
64.25016,7.83282,8.2,MCAV
64.33356,7.83745,8.2,MCAV
64.41636,7.84335,8.2,MCAV
64.49976,7.84735,8.2,MCAV
64.58316,7.85748,8.2,MCAV
64.66656,7.86961,8.2,MCAV
64.74996,7.88054,8.2,MCAV
64.83336,7.892,8.2,MCAV
64.91676,7.89333,8.2,MCAV
65.00016,7.90548,8.2,MCAV
65.08356,7.91033,8.2,MCAV
65.16636,7.91626,8.2,MCAV
65.24976,7.92302,8.2,MCAV
65.33316,7.92419,8.2,MCAV
65.41656,7.93463,8.2,MCAV
65.49996,7.93678,8.2,MCAV
65.58336,7.94342,8.2,MCAV
65.66676,7.95207,8.2,MCAV
65.75016,7.94531,8.2,MCAV
65.83356,7.95023,8.2,MCAV
65.91636,7.95007,8.2,MCAV
65.99976,7.95336,8.2,MCAV
66.08316,7.95421,8.2,MCAV
66.16656,7.96511,8.2,MCAV
66.24996,7.9734,8.2,MCAV
66.33336,7.97225,8.2,MCAV
66.41676,7.97222,8.2,MCAV
66.50016,7.9833,8.2,MCAV
66.58356,7.98406,8.2,MCAV
66.66636,7.98791,8.2,MCAV
66.74976,7.99169,8.2,MCAV
66.83316,7.98914,8.2,MCAV
66.91656,7.99781,8.2,MCAV
66.99996,8.00597,8.2,MCAV
67.08336,8.00353,8.2,MCAV
67.16676,8.01721,8.2,MCAV
67.25016,8.01269,8.2,MCAV
67.33356,8.02357,8.2,MCAV
67.41636,8.0288,8.2,MCAV
67.49976,8.03006,8.2,MCAV
67.58316,8.0374,8.2,MCAV
67.66656,8.04056,8.2,MCAV
67.74996,8.052,8.2,MCAV
67.83336,8.0577,8.2,MCAV
67.91676,8.06619,8.2,MCAV
68.00016,8.07504,8.2,MCAV
68.08356,8.0765,8.2,MCAV
68.16636,8.08304,8.2,MCAV
68.24976,8.08559,8.2,MCAV
68.33316,8.08882,8.2,MCAV
68.41656,8.09067,8.2,MCAV
68.49996,8.09427,8.2,MCAV
68.58336,8.09811,8.2,MCAV
68.66676,8.10457,8.2,MCAV
68.75016,8.10476,8.2,MCAV
68.83356,8.1072,8.2,MCAV
68.91636,8.12005,8.2,MCAV
68.99976,8.11177,8.2,MCAV
69.08316,8.12136,8.2,MCAV
69.16656,8.12044,8.2,MCAV
69.24996,8.11954,8.2,MCAV
69.33336,8.10523,8.2,MCAV
69.41676,8.10618,8.2,MCAV
69.50016,8.10158,8.2,MCAV
69.58356,8.10239,8.2,MCAV
69.66636,8.10321,8.2,MCAV
69.74976,8.10924,8.2,MCAV
69.83316,8.12138,8.2,MCAV
69.91656,8.12051,8.2,MCAV
69.99996,8.13804,8.2,MCAV
70.08336,8.14975,8.2,MCAV
70.16676,8.14472,8.2,MCAV
70.25016,8.14138,8.2,MCAV
70.33356,8.13361,8.2,MCAV
70.41636,8.12658,8.2,MCAV
70.49976,8.12724,8.2,MCAV
70.58316,8.11188,8.2,MCAV
70.66656,8.1189,8.2,MCAV
70.74996,8.10768,8.2,MCAV
70.83336,8.10714,8.2,MCAV
70.91676,8.10863,8.2,MCAV
71.00016,8.10153,8.2,MCAV
71.08356,8.10461,8.2,MCAV
71.16636,8.10529,8.2,MCAV
71.24976,8.09971,8.2,MCAV
71.33316,8.10004,8.2,MCAV
71.41656,8.10252,8.2,MCAV
71.49996,8.11345,8.2,MCAV
71.58336,8.1287,8.2,MCAV
71.66676,8.14093,8.2,MCAV
71.75016,8.16092,8.2,MCAV
71.83356,8.18195,8.2,MCAV
71.91636,8.21829,8.2,MCAV
71.99976,8.25212,8.2,MCAV
72.08316,8.2796,8.2,MCAV
72.16656,8.28666,8.2,MCAV
72.24996,8.30064,8.2,MCAV
72.33336,8.32253,8.2,MCAV
72.41676,8.34589,8.2,MCAV
72.50016,8.37087,8.2,MCAV
72.58356,8.3774,8.2,MCAV
72.66636,8.39215,8.2,MCAV
72.74976,8.39787,8.2,MCAV
72.83316,8.38973,8.2,MCAV
72.91656,8.3882,8.2,MCAV
72.99996,8.38324,8.2,MCAV
73.08336,8.37637,8.2,MCAV
73.16676,8.3676,8.2,MCAV
73.25016,8.36802,8.2,MCAV
73.33356,8.37123,8.2,MCAV
73.41636,8.36372,8.2,MCAV
73.49976,8.36344,8.2,MCAV
73.58316,8.35116,8.2,MCAV
73.66656,8.35633,8.2,MCAV
73.74996,8.3423,8.2,MCAV
73.83336,8.3435,8.2,MCAV
73.91676,8.33719,8.2,MCAV
74.00016,8.34495,8.2,MCAV
74.08356,8.33284,8.2,MCAV
74.16636,8.33385,8.2,MCAV
74.24976,8.33453,8.2,MCAV
74.33316,8.33206,8.2,MCAV
74.41656,8.33035,8.2,MCAV
74.49996,8.32765,8.2,MCAV
74.58336,8.31758,8.2,MCAV
74.66676,8.31929,8.2,MCAV
74.75016,8.30617,8.2,MCAV
74.83356,8.30904,8.2,MCAV
74.91636,8.29762,8.2,MCAV
74.99976,8.31117,8.2,MCAV
75.08316,8.29701,8.2,MCAV
75.16656,8.28821,8.2,MCAV
75.24996,8.28838,8.2,MCAV
75.33336,8.28502,8.2,MCAV
75.41676,8.28671,8.2,MCAV
75.50016,8.28346,8.2,MCAV
75.58356,8.28229,8.2,MCAV
75.66636,8.28106,8.2,MCAV
75.74976,8.27952,8.2,MCAV
75.83316,8.27887,8.2,MCAV
75.91656,8.27561,8.2,MCAV
75.99996,8.27678,8.2,MCAV
76.08336,8.27623,8.2,MCAV
76.16676,8.27595,8.2,MCAV
76.25016,8.27957,8.2,MCAV
76.33356,8.27532,8.2,MCAV
76.41636,8.27275,8.2,MCAV
76.49976,8.28045,8.2,MCAV
76.58316,8.27882,8.2,MCAV
76.66656,8.27866,8.2,MCAV
76.74996,8.27675,8.2,MCAV
76.83336,8.2804,8.2,MCAV
76.91676,8.27371,8.2,MCAV
77.00016,8.27685,8.2,MCAV
77.08356,8.27667,8.2,MCAV
77.16636,8.27255,8.2,MCAV
77.24976,8.27889,8.2,MCAV
77.33316,8.28047,8.2,MCAV
77.41656,8.28917,8.2,MCAV
77.49996,8.28479,8.2,MCAV
77.58336,8.28378,8.2,MCAV
77.66676,8.28194,8.2,MCAV
77.75016,8.28145,8.2,MCAV
77.83356,8.27916,8.2,MCAV
77.91636,8.27989,8.2,MCAV
77.99976,8.28071,8.2,MCAV
78.08316,8.2773,8.2,MCAV
78.16656,8.27707,8.2,MCAV
78.24996,8.27771,8.2,MCAV
78.33336,8.27174,8.2,MCAV
78.41676,8.27015,8.2,MCAV
78.50016,8.26531,8.2,MCAV
78.58356,8.27202,8.2,MCAV
78.66636,8.27288,8.2,MCAV
78.74976,8.26278,8.2,MCAV
78.83316,8.26928,8.2,MCAV
78.91656,8.26729,8.2,MCAV
78.99996,8.26851,8.2,MCAV
79.08336,8.26947,8.2,MCAV
79.16676,8.27221,8.2,MCAV
79.25016,8.27274,8.2,MCAV
79.33356,8.27503,8.2,MCAV
79.41636,8.27985,8.2,MCAV
79.49976,8.27263,8.2,MCAV
79.58316,8.24648,8.2,MCAV
79.66656,8.24722,8.2,MCAV
79.74996,8.25081,8.2,MCAV
79.83336,8.25404,8.2,MCAV
79.91676,8.2601,8.2,MCAV
80.00016,8.26691,8.2,MCAV
80.08356,8.25973,8.2,MCAV
80.16636,8.25657,8.2,MCAV
80.24976,8.26006,8.2,MCAV
80.33316,8.27938,8.2,MCAV
80.41656,8.27871,8.2,MCAV
80.49996,8.2808,8.2,MCAV
80.58336,8.27852,8.2,MCAV
80.66676,8.27073,8.2,MCAV
80.75016,8.26593,8.2,MCAV
80.83356,8.2579,8.2,MCAV
80.91636,8.25148,8.2,MCAV
80.99976,8.25396,8.2,MCAV
81.08316,8.23746,8.2,MCAV
81.16656,8.24555,8.2,MCAV
81.24996,8.24783,8.2,MCAV
81.33336,8.25866,8.2,MCAV
81.41676,8.26289,8.2,MCAV
81.50016,8.26408,8.2,MCAV
81.58356,8.26014,8.2,MCAV
81.66636,8.26039,8.2,MCAV
81.74976,8.26282,8.2,MCAV
81.83316,8.26522,8.2,MCAV
81.91656,8.27427,8.2,MCAV
81.99996,8.2796,8.2,MCAV
82.08336,8.26719,8.2,MCAV
82.16676,8.269,8.2,MCAV
82.25016,8.2658,8.2,MCAV
82.33356,8.26856,8.2,MCAV
82.41636,8.27029,8.2,MCAV
82.49976,8.27099,8.2,MCAV
82.58316,8.27132,8.2,MCAV
82.66656,8.26591,8.2,MCAV
82.74996,8.27065,8.2,MCAV
82.83336,8.27106,8.2,MCAV
82.91676,8.27453,8.2,MCAV
83.00016,8.27309,8.2,MCAV
83.08356,8.26987,8.2,MCAV
83.16636,8.27077,8.2,MCAV
83.24976,8.27134,8.2,MCAV
83.33316,8.27642,8.2,MCAV
83.41656,8.27832,8.2,MCAV
83.49996,8.27337,8.2,MCAV
83.58336,8.2778,8.2,MCAV
83.66676,8.28093,8.2,MCAV
83.75016,8.28328,8.2,MCAV
83.83356,8.28195,8.2,MCAV
83.91636,8.28122,8.2,MCAV
83.99976,8.28474,8.2,MCAV
84.08316,8.28393,8.2,MCAV
84.16656,8.28579,8.2,MCAV
84.24996,8.28612,8.2,MCAV
84.33336,8.2892,8.2,MCAV
84.41676,8.29048,8.2,MCAV
84.50016,8.28853,8.2,MCAV
84.58356,8.29294,8.2,MCAV
84.66636,8.29317,8.2,MCAV
84.74976,8.30057,8.2,MCAV
84.83316,8.29909,8.2,MCAV
84.91656,8.3053,8.2,MCAV
84.99996,8.30349,8.2,MCAV
85.08336,8.31092,8.2,MCAV
85.16676,8.32236,8.2,MCAV
85.25016,8.31801,8.2,MCAV
85.33356,8.32519,8.2,MCAV
85.41636,8.33049,8.2,MCAV
85.49976,8.32195,8.2,MCAV
85.58316,8.3263,8.2,MCAV
85.66656,8.32957,8.2,MCAV
85.74996,8.33467,8.2,MCAV
85.83336,8.32883,8.2,MCAV
85.91676,8.32936,8.2,MCAV
86.00016,8.32969,8.2,MCAV
86.08356,8.33183,8.2,MCAV
86.16636,8.32725,8.2,MCAV
86.24976,8.32847,8.2,MCAV
86.33316,8.33592,8.2,MCAV
86.41656,8.32876,8.2,MCAV
86.49996,8.33085,8.2,MCAV
86.58336,8.33478,8.2,MCAV
86.66676,8.33508,8.2,MCAV
86.75016,8.34183,8.2,MCAV
86.83356,8.34379,8.2,MCAV
86.91636,8.34443,8.2,MCAV
86.99976,8.33863,8.2,MCAV
87.08316,8.34612,8.2,MCAV
87.16656,8.34567,8.2,MCAV
87.24996,8.34894,8.2,MCAV
87.33336,8.35879,8.2,MCAV
87.41676,8.34709,8.2,MCAV
87.50016,8.35266,8.2,MCAV
87.58356,8.35652,8.2,MCAV
87.66636,8.3509,8.2,MCAV
87.74976,8.3571,8.2,MCAV
87.83316,8.36066,8.2,MCAV
87.91656,8.36304,8.2,MCAV
87.99996,8.36075,8.2,MCAV
88.08336,8.36258,8.2,MCAV
88.16676,8.36667,8.2,MCAV
88.25016,8.36557,8.2,MCAV
88.33356,8.37128,8.2,MCAV
88.41636,8.37508,8.2,MCAV
88.49976,8.37529,8.2,MCAV
88.58316,8.38266,8.2,MCAV
88.66656,8.37783,8.2,MCAV
88.74996,8.38036,8.2,MCAV
88.83336,8.38078,8.2,MCAV
88.91676,8.37905,8.2,MCAV
89.00016,8.38646,8.2,MCAV
89.08356,8.38693,8.2,MCAV
89.16636,8.40126,8.2,MCAV
89.24976,8.38949,8.2,MCAV
89.33316,8.40326,8.2,MCAV
89.41656,8.39452,8.2,MCAV
89.49996,8.40853,8.2,MCAV
89.58336,8.41241,8.2,MCAV
89.66676,8.40698,8.2,MCAV
89.75016,8.41254,8.2,MCAV
89.83356,8.42491,8.2,MCAV
89.91636,8.42295,8.2,MCAV
89.99976,8.41265,8.2,MCAV
90.08316,8.4325,8.2,MCAV
90.16656,8.44143,8.2,MCAV
90.24996,8.43753,8.2,MCAV
90.33336,8.44536,8.2,MCAV
90.41676,8.44211,8.2,MCAV
90.50016,8.44464,8.2,MCAV
90.58356,8.45092,8.2,MCAV
90.66636,8.45817,8.2,MCAV
90.74976,8.44794,8.2,MCAV
90.83316,8.45849,8.2,MCAV
90.91656,8.46142,8.2,MCAV
90.99996,8.46182,8.2,MCAV
91.08336,8.46121,8.2,MCAV
91.16676,8.45737,8.2,MCAV
91.25016,8.46162,8.2,MCAV
91.33356,8.46252,8.2,MCAV
91.41636,8.46529,8.2,MCAV
91.49976,8.46718,8.2,MCAV
91.58316,8.46991,8.2,MCAV
91.66656,8.47374,8.2,MCAV
91.74996,8.47346,8.2,MCAV
91.83336,8.47787,8.2,MCAV
91.91676,8.47777,8.2,MCAV
92.00016,8.48419,8.2,MCAV
92.08356,8.49204,8.2,MCAV
92.16636,8.49762,8.2,MCAV
92.24976,8.49847,8.2,MCAV
92.33316,8.50424,8.2,MCAV
92.41656,8.49322,8.2,MCAV
92.49996,8.50427,8.2,MCAV
92.58336,8.49572,8.2,MCAV
92.66676,8.50061,8.2,MCAV
92.75016,8.5043,8.2,MCAV
92.83356,8.50499,8.2,MCAV
92.91636,8.50635,8.2,MCAV
92.99976,8.51362,8.2,MCAV
93.08316,8.51279,8.2,MCAV
93.16656,8.51139,8.2,MCAV
93.24996,8.51482,8.2,MCAV
93.33336,8.51755,8.2,MCAV
93.41676,8.52237,8.2,MCAV
93.50016,8.53242,8.2,MCAV
93.58356,8.53959,8.2,MCAV
93.66636,8.51921,8.2,MCAV
93.74976,8.53993,8.2,MCAV
93.83316,8.52667,8.2,MCAV
93.91656,8.53128,8.2,MCAV
93.99996,8.5341,8.2,MCAV
94.08336,8.52946,8.2,MCAV
94.16676,8.53751,8.2,MCAV
94.25016,8.52647,8.2,MCAV
94.33356,8.52911,8.2,MCAV
94.41636,8.51875,8.2,MCAV
94.49976,8.52416,8.2,MCAV
94.58316,8.51735,8.2,MCAV
94.66656,8.51677,8.2,MCAV
94.74996,8.51245,8.2,MCAV
94.83336,8.49247,8.2,MCAV
94.91676,8.49227,8.2,MCAV
95.00016,8.4927,8.2,MCAV
95.08356,8.49388,8.2,MCAV
95.16636,8.49608,8.2,MCAV
95.24976,8.48119,8.2,MCAV
95.33316,8.47818,8.2,MCAV
95.41656,8.48217,8.2,MCAV
95.49996,8.48704,8.2,MCAV
95.58336,8.47826,8.2,MCAV
95.66676,8.4822,8.2,MCAV
95.75016,8.47506,8.2,MCAV
95.83356,8.47928,8.2,MCAV
95.91636,8.46795,8.2,MCAV
95.99976,8.47037,8.2,MCAV
96.08316,8.47241,8.2,MCAV
96.16656,8.47396,8.2,MCAV
96.24996,8.46199,8.2,MCAV
96.33336,8.46304,8.2,MCAV
96.41676,8.45446,8.2,MCAV
96.50016,8.4453,8.2,MCAV
96.58356,8.44486,8.2,MCAV
96.66636,8.43502,8.2,MCAV
96.74976,8.43794,8.2,MCAV
96.83316,8.42463,8.2,MCAV
96.91656,8.41612,8.2,MCAV
96.99996,8.42371,8.2,MCAV
97.08336,8.42058,8.2,MCAV
97.16676,8.41157,8.2,MCAV
97.25016,8.41415,8.2,MCAV
97.33356,8.41037,8.2,MCAV
97.41636,8.41009,8.2,MCAV
97.49976,8.40147,8.2,MCAV
97.58316,8.40789,8.2,MCAV
97.66656,8.40007,8.2,MCAV
97.74996,8.40612,8.2,MCAV
97.83336,8.39676,8.2,MCAV
97.91676,8.39664,8.2,MCAV
98.00016,8.39561,8.2,MCAV
98.08356,8.39681,8.2,MCAV
98.16636,8.39843,8.2,MCAV
98.24976,8.38726,8.2,MCAV
98.33316,8.3793,8.2,MCAV
98.41656,8.38849,8.2,MCAV
98.49996,8.38163,8.2,MCAV
98.58336,8.36424,8.2,MCAV
98.66676,8.381,8.2,MCAV
98.75016,8.3701,8.2,MCAV
98.83356,8.37014,8.2,MCAV
98.91636,8.36789,8.2,MCAV
98.99976,8.3709,8.2,MCAV
99.08316,8.36003,8.2,MCAV
99.16656,8.36108,8.2,MCAV
99.24996,8.35546,8.2,MCAV
99.33336,8.3592,8.2,MCAV
99.41676,8.34568,8.2,MCAV
99.50016,8.34805,8.2,MCAV
99.58356,8.34208,8.2,MCAV
99.66636,8.34504,8.2,MCAV
99.74976,8.33463,8.2,MCAV
99.83316,8.34065,8.2,MCAV
99.91656,8.34549,8.2,MCAV
99.99996,8.35147,8.2,MCAV
100.08336,8.34767,8.2,MCAV
100.16676,8.35381,8.2,MCAV
100.25016,8.35705,8.2,MCAV
100.33356,8.35666,8.2,MCAV
100.41636,8.36012,8.2,MCAV
100.49976,8.36086,8.2,MCAV
100.58316,8.36573,8.2,MCAV
100.66656,8.37169,8.2,MCAV
100.74996,8.37213,8.2,MCAV
100.83336,8.37022,8.2,MCAV
100.91676,8.37117,8.2,MCAV
101.00016,8.37256,8.2,MCAV
101.08356,8.37206,8.2,MCAV
101.16636,8.37281,8.2,MCAV
101.24976,8.37097,8.2,MCAV
101.33316,8.37614,8.2,MCAV
101.41656,8.37126,8.2,MCAV
101.49996,8.38113,8.2,MCAV
101.58336,8.36961,8.2,MCAV
101.66676,8.37766,8.2,MCAV
101.75016,8.37764,8.2,MCAV
101.83356,8.38357,8.2,MCAV
101.91636,8.38334,8.2,MCAV
101.99976,8.38729,8.2,MCAV
102.08316,8.384,8.2,MCAV
102.16656,8.38121,8.2,MCAV
102.24996,8.37962,8.2,MCAV
102.33336,8.38816,8.2,MCAV
102.41676,8.38306,8.2,MCAV
102.50016,8.37992,8.2,MCAV
102.58356,8.38096,8.2,MCAV
102.66636,8.38143,8.2,MCAV
102.74976,8.3803,8.2,MCAV
102.83316,8.38622,8.2,MCAV
102.91656,8.37444,8.2,MCAV
102.99996,8.37883,8.2,MCAV
103.08336,8.37734,8.2,MCAV
103.16676,8.38048,8.2,MCAV
103.25016,8.37444,8.2,MCAV
103.33356,8.38789,8.2,MCAV
103.41636,8.37746,8.2,MCAV
103.49976,8.38886,8.2,MCAV
103.58316,8.37682,8.2,MCAV
103.66656,8.38068,8.2,MCAV
103.74996,8.38143,8.2,MCAV
103.83336,8.37902,8.2,MCAV
103.91676,8.38726,8.2,MCAV
104.00016,8.38073,8.2,MCAV
104.08356,8.39293,8.2,MCAV
104.16636,8.39994,8.2,MCAV
104.24976,8.39339,8.2,MCAV
104.33316,8.38925,8.2,MCAV
104.41656,8.40636,8.2,MCAV
104.49996,8.40338,8.2,MCAV
104.58336,8.42052,8.2,MCAV
104.66676,8.42473,8.2,MCAV
104.75016,8.4241,8.2,MCAV
104.83356,8.42869,8.2,MCAV
104.91636,8.42899,8.2,MCAV
104.99976,8.42732,8.2,MCAV
105.08316,8.42685,8.2,MCAV
105.16656,8.42815,8.2,MCAV
105.24996,8.43539,8.2,MCAV
105.33336,8.43801,8.2,MCAV
105.41676,8.44073,8.2,MCAV
105.50016,8.43776,8.2,MCAV
105.58356,8.43391,8.2,MCAV
105.66636,8.43605,8.2,MCAV
105.74976,8.43621,8.2,MCAV
105.83316,8.43787,8.2,MCAV
105.91656,8.4355,8.2,MCAV
105.99996,8.43497,8.2,MCAV
106.08336,8.43077,8.2,MCAV
106.16676,8.43033,8.2,MCAV
106.25016,8.4317,8.2,MCAV
106.33356,8.43728,8.2,MCAV
106.41636,8.43842,8.2,MCAV
106.49976,8.42688,8.2,MCAV
106.58316,8.43319,8.2,MCAV
106.66656,8.43326,8.2,MCAV
106.74996,8.4311,8.2,MCAV
106.83336,8.43761,8.2,MCAV
106.91676,8.44591,8.2,MCAV
107.00016,8.44773,8.2,MCAV
107.08356,8.45072,8.2,MCAV
107.16636,8.45233,8.2,MCAV
107.24976,8.45469,8.2,MCAV
107.33316,8.45669,8.2,MCAV
107.41656,8.45849,8.2,MCAV
107.49996,8.45716,8.2,MCAV
107.58336,8.45493,8.2,MCAV
107.66676,8.46064,8.2,MCAV
107.75016,8.44695,8.2,MCAV
107.83356,8.44147,8.2,MCAV
107.91636,8.44353,8.2,MCAV
107.99976,8.43989,8.2,MCAV
108.08316,8.4352,8.2,MCAV
108.16656,8.42459,8.2,MCAV
108.24996,8.41949,8.2,MCAV
108.33336,8.41757,8.2,MCAV
108.41676,8.40657,8.2,MCAV
108.50016,8.40117,8.2,MCAV
108.58356,8.39117,8.2,MCAV
108.66636,8.39089,8.2,MCAV
108.74976,8.38863,8.2,MCAV
108.83316,8.38322,8.2,MCAV
108.91656,8.37971,8.2,MCAV
108.99996,8.37991,8.2,MCAV
109.08336,8.37897,8.2,MCAV
109.16676,8.38841,8.2,MCAV
109.25016,8.36579,8.2,MCAV
109.33356,8.36904,8.2,MCAV
109.41636,8.36058,8.2,MCAV
109.49976,8.34826,8.2,MCAV
109.58316,8.3442,8.2,MCAV
109.66656,8.34019,8.2,MCAV
109.74996,8.33985,8.2,MCAV
109.83336,8.33993,8.2,MCAV
109.91676,8.33811,8.2,MCAV
110.00016,8.33834,8.2,MCAV
110.08356,8.33896,8.2,MCAV
110.16636,8.32484,8.2,MCAV
110.24976,8.32804,8.2,MCAV
110.33316,8.32807,8.2,MCAV
110.41656,8.32044,8.2,MCAV
110.49996,8.32315,8.2,MCAV
110.58336,8.29797,8.2,MCAV
110.66676,8.30029,8.2,MCAV
110.75016,8.29547,8.2,MCAV
110.83356,8.28943,8.2,MCAV
110.91636,8.28947,8.2,MCAV
110.99976,8.28251,8.2,MCAV
111.08316,8.28103,8.2,MCAV
111.16656,8.2774,8.2,MCAV
111.24996,8.27469,8.2,MCAV
111.33336,8.2701,8.2,MCAV
111.41676,8.26049,8.2,MCAV
111.50016,8.26053,8.2,MCAV
111.58356,8.25524,8.2,MCAV
111.66636,8.25107,8.2,MCAV
111.74976,8.25035,8.2,MCAV
111.83316,8.24361,8.2,MCAV
111.91656,8.23836,8.2,MCAV
111.99996,8.23584,8.2,MCAV
112.08336,8.22756,8.2,MCAV
112.16676,8.22484,8.2,MCAV
112.25016,8.22035,8.2,MCAV
112.33356,8.21604,8.2,MCAV
112.41636,8.21036,8.2,MCAV
112.49976,8.20841,8.2,MCAV
112.58316,8.19979,8.2,MCAV
112.66656,8.19728,8.2,MCAV
112.74996,8.19023,8.2,MCAV
112.83336,8.19048,8.2,MCAV
112.91676,8.18333,8.2,MCAV
113.00016,8.18152,8.2,MCAV
113.08356,8.18047,8.2,MCAV
113.16636,8.17575,8.2,MCAV
113.24976,8.16062,8.2,MCAV
113.33316,8.16544,8.2,MCAV
113.41656,8.16031,8.2,MCAV
113.49996,8.15296,8.2,MCAV
113.58336,8.15063,8.2,MCAV
113.66676,8.14846,8.2,MCAV
113.75016,8.14864,8.2,MCAV
113.83356,8.14176,8.2,MCAV
113.91636,8.13999,8.2,MCAV
113.99976,8.13805,8.2,MCAV
114.08316,8.13517,8.2,MCAV
114.16656,8.13202,8.2,MCAV
114.24996,8.1311,8.2,MCAV
114.33336,8.12254,8.2,MCAV
114.41676,8.12436,8.2,MCAV
114.50016,8.11516,8.2,MCAV
114.58356,8.11227,8.2,MCAV
114.66636,8.10966,8.2,MCAV
114.74976,8.10618,8.2,MCAV
114.83316,8.10167,8.2,MCAV
114.91656,8.10152,8.2,MCAV
114.99996,8.09957,8.2,MCAV
115.08336,8.10221,8.2,MCAV
115.16676,8.08939,8.2,MCAV
115.25016,8.07528,8.2,MCAV
115.33356,8.08791,8.2,MCAV
115.41636,8.06847,8.2,MCAV
115.49976,8.07438,8.2,MCAV
115.58316,8.07424,8.2,MCAV
115.66656,8.05991,8.2,MCAV
115.74996,8.0579,8.2,MCAV
115.83336,8.0449,8.2,MCAV
115.91676,8.04847,8.2,MCAV
116.00016,8.04501,8.2,MCAV
116.08356,8.02543,8.2,MCAV
116.16636,8.03974,8.2,MCAV
116.24976,8.01612,8.2,MCAV
116.33316,8.02343,8.2,MCAV
116.41656,8.02273,8.2,MCAV
116.49996,8.0208,8.2,MCAV
116.58336,8.022,8.2,MCAV
116.66676,8.01249,8.2,MCAV
116.75016,8.0182,8.2,MCAV
116.83356,8.01733,8.2,MCAV
116.91636,8.02471,8.2,MCAV
116.99976,8.02381,8.2,MCAV
117.08316,8.01023,8.2,MCAV
117.16656,8.01529,8.2,MCAV
117.24996,8.00649,8.2,MCAV
117.33336,8.00944,8.2,MCAV
117.41676,8.00686,8.2,MCAV
117.50016,8.00166,8.2,MCAV
117.58356,8.00272,8.2,MCAV
117.66636,7.99739,8.2,MCAV
117.74976,7.99764,8.2,MCAV
