time,gvc,water,water2,light
178.0842,7.24778,7.6,7.6,D
178.1676,7.24815,7.6,7.6,D
178.2504,7.24641,7.6,7.6,D
178.3338,7.24692,7.6,7.6,D
178.4172,7.24759,7.6,7.6,D
178.5006,7.24924,7.6,7.6,D
178.584,7.24916,7.6,7.6,D
178.6674,7.25043,7.6,7.6,D
178.7508,7.25115,7.6,7.6,D
178.8342,7.25247,7.6,7.6,D
178.9176,7.25129,7.6,7.6,D
179.0004,7.25199,7.6,7.6,D
179.0838,7.25346,7.6,7.6,D
179.1672,7.25516,7.6,7.6,D
179.2506,7.25387,7.6,7.6,D
179.334,7.25685,7.6,7.6,D
179.4174,7.25832,7.6,7.6,D
179.5008,7.25798,7.6,7.6,D
179.5842,7.25745,7.6,7.6,D
179.6676,7.25364,7.6,7.6,D
179.7504,7.25375,7.6,7.6,D
179.8338,7.25294,7.6,7.6,D
179.9172,7.2498,7.6,7.6,D
180.0006,7.24865,7.6,7.6,D
180.084,7.24894,7.6,7.6,D
180.1674,7.24827,7.6,7.6,D
180.2508,7.24777,7.6,7.6,D
180.3342,7.24823,7.6,7.6,D
180.4176,7.24929,7.6,7.6,D
180.5004,7.24738,7.6,7.6,D
180.5838,7.24838,7.6,7.6,D
180.6672,7.24806,7.6,7.6,D
180.7506,7.24709,7.6,7.6,D
180.834,7.24558,7.6,7.6,D
180.9174,7.24799,7.6,7.6,D
181.0008,7.24726,7.6,7.6,D
181.0842,7.24909,7.6,7.6,D
181.1676,7.24972,7.6,7.6,D
181.2504,7.25553,7.6,7.6,D
181.3338,7.25581,7.6,7.6,D
181.4172,7.25553,7.6,7.6,D
181.5006,7.25586,7.6,7.6,D
181.584,7.25711,7.6,7.6,D
181.6674,7.25854,7.6,7.6,D
181.7508,7.25838,7.6,7.6,D
181.8342,7.26008,7.6,7.6,D
181.9176,7.25987,7.6,7.6,D
182.0004,7.25916,7.6,7.6,D
182.0838,7.2613,7.6,7.6,D
182.1672,7.26203,7.6,7.6,D
182.2506,7.26151,7.6,7.6,D
182.334,7.26275,7.6,7.6,D
182.4174,7.26239,7.6,7.6,D
182.5008,7.26037,7.6,7.6,D
182.5842,7.26525,7.6,7.6,D
182.6676,7.26265,7.6,7.6,D
182.7504,7.26518,7.6,7.6,D
182.8338,7.26488,7.6,7.6,D
182.9172,7.265,7.6,7.6,D
183.0006,7.26879,7.6,7.6,D
183.084,7.26607,7.6,7.6,D
183.1674,7.26321,7.6,7.6,D
183.2508,7.26488,7.6,7.6,D
183.3342,7.26306,7.6,7.6,D
183.4176,7.26022,7.6,7.6,D
183.5004,7.26189,7.6,7.6,D
183.5838,7.25753,7.6,7.6,D
183.6672,7.26093,7.6,7.6,D
183.7506,7.25999,7.6,7.6,D
183.834,7.26201,7.6,7.6,D
183.9174,7.26462,7.6,7.6,D
184.0008,7.26415,7.6,7.6,D
184.0842,7.2651,7.6,7.6,D
184.1676,7.26424,7.6,7.6,D
184.2504,7.26599,7.6,7.6,D
184.3338,7.26609,7.6,7.6,D
184.4172,7.26666,7.6,7.6,D
184.5006,7.26712,7.6,7.6,D
184.584,7.26558,7.6,7.6,D
184.6674,7.26301,7.6,7.6,D
184.7508,7.26533,7.6,7.6,D
184.8342,7.26715,7.6,7.6,D
184.9176,7.2637,7.6,7.6,D
185.0004,7.26622,7.6,7.6,D
185.0838,7.26418,7.6,7.6,D
185.1672,7.2659,7.6,7.6,D
185.2506,7.262,7.6,7.6,D
185.334,7.2625,7.6,7.6,D
185.4174,7.26077,7.6,7.6,D
185.5008,7.26031,7.6,7.6,D
185.5842,7.26221,7.6,7.6,D
185.6676,7.26465,7.6,7.6,D
185.7504,7.26618,7.6,7.6,D
185.8338,7.26111,7.6,7.6,D
185.9172,7.26239,7.6,7.6,D
186.0006,7.26298,7.6,7.6,D
186.084,7.2673,7.6,7.6,D
186.1674,7.26419,7.6,7.6,D
186.2508,7.26522,7.6,7.6,D
186.3342,7.26384,7.6,7.6,D
186.4176,7.26507,7.6,7.6,D
186.5004,7.25973,7.6,7.6,D
186.5838,7.26933,7.6,7.6,D
186.6672,7.26676,7.6,7.6,D
186.7506,7.26989,7.6,7.6,D
186.834,7.2697,7.6,7.6,D
186.9174,7.27083,7.6,7.6,D
187.0008,7.27073,7.6,7.6,D
187.0842,7.2673,7.6,7.6,D
187.1676,7.26859,7.6,7.6,D
187.2504,7.26612,7.6,7.6,D
187.3338,7.26179,7.6,7.6,D
187.4172,7.26348,7.6,7.6,D
187.5006,7.26082,7.6,7.6,D
187.584,7.25941,7.6,7.6,D
187.6674,7.26072,7.6,7.6,D
187.7508,7.26058,7.6,7.6,D
187.8342,7.26066,7.6,7.6,D
187.9176,7.26083,7.6,7.6,D
188.0004,7.25328,7.6,7.6,D
188.0838,7.25375,7.6,7.6,D
188.1672,7.25354,7.6,7.6,D
188.2506,7.25075,7.6,7.6,D
188.334,7.25225,7.6,7.6,D
188.4174,7.25318,7.6,7.6,D
188.5008,7.25278,7.6,7.6,D
188.5842,7.2503,7.6,7.6,D
188.6676,7.2521,7.6,7.6,D
188.7504,7.24948,7.6,7.6,D
188.8338,7.25228,7.6,7.6,D
188.9172,7.2509,7.6,7.6,D
189.0006,7.25198,7.6,7.6,D
189.084,7.25438,7.6,7.6,D
189.1674,7.25397,7.6,7.6,D
189.2508,7.25472,7.6,7.6,D
189.3342,7.25259,7.6,7.6,D
189.4176,7.25469,7.6,7.6,D
189.5004,7.25158,7.6,7.6,D
189.5838,7.2592,7.6,7.6,D
189.6672,7.25835,7.6,7.6,D
189.7506,7.26295,7.6,7.6,D
189.834,7.2638,7.6,7.6,D
189.9174,7.26183,7.6,7.6,D
190.0008,7.26023,7.6,7.6,D
190.0842,7.25886,7.6,7.6,D
190.1676,7.25875,7.6,7.6,D
190.2504,7.25912,7.6,7.6,D
190.3338,7.25565,7.6,7.6,D
190.4172,7.25509,7.6,7.6,D
190.5006,7.25793,7.6,7.6,D
190.584,7.25578,7.6,7.6,D
190.6674,7.25759,7.6,7.6,D
190.7508,7.2548,7.6,7.6,D
190.8342,7.25254,7.6,7.6,D
190.9176,7.25392,7.6,7.6,D
191.0004,7.25387,7.6,7.6,D
191.0838,7.2546,7.6,7.6,D
191.1672,7.25212,7.6,7.6,D
191.2506,7.25034,7.6,7.6,D
191.334,7.24866,7.6,7.6,D
191.4174,7.24569,7.6,7.6,D
191.5008,7.24476,7.6,7.6,D
191.5842,7.24314,7.6,7.6,D
191.6676,7.24154,7.6,7.6,D
191.7504,7.23988,7.6,7.6,D
191.8338,7.23722,7.6,7.6,D
191.9172,7.23529,7.6,7.6,D
192.0006,7.23435,7.6,7.6,D
192.084,7.23208,7.6,7.6,D
192.1674,7.23135,7.6,7.6,D
192.2508,7.22944,7.6,7.6,D
192.3342,7.22727,7.6,7.6,D
192.4176,7.22737,7.6,7.6,D
192.5004,7.22673,7.6,7.6,D
192.5838,7.21934,7.6,7.6,D
192.6672,7.22178,7.6,7.6,D
192.7506,7.21653,7.6,7.6,D
192.834,7.21587,7.6,7.6,D
192.9174,7.21471,7.6,7.6,D
193.0008,7.21823,7.6,7.6,D
193.0842,7.21241,7.6,7.6,D
193.1676,7.21489,7.6,7.6,D
193.2504,7.2136,7.6,7.6,D
193.3338,7.2118,7.6,7.6,D
193.4172,7.21416,7.6,7.6,D
193.5006,7.21331,7.6,7.6,D
193.584,7.2144,7.6,7.6,D
193.6674,7.21377,7.6,7.6,D
193.7508,7.2139,7.6,7.6,D
193.8342,7.21747,7.6,7.6,D
193.9176,7.21874,7.6,7.6,D
194.0004,7.21678,7.6,7.6,D
194.0838,7.22052,7.6,7.6,D
194.1672,7.2225,7.6,7.6,D
194.2506,7.22404,7.6,7.6,D
194.334,7.22677,7.6,7.6,D
194.4174,7.22876,7.6,7.6,D
194.5008,7.23128,7.6,7.6,D
194.5842,7.23317,7.6,7.6,D
194.6676,7.23377,7.6,7.6,D
194.7504,7.2346,7.6,7.6,D
194.8338,7.23472,7.6,7.6,D
194.9172,7.23482,7.6,7.6,D
195.0006,7.23487,7.6,7.6,D
195.084,7.23733,7.6,7.6,D
195.1674,7.23958,7.6,7.6,D
195.2508,7.23962,7.6,7.6,D
195.3342,7.23976,7.6,7.6,D
195.4176,7.24032,7.6,7.6,D
195.5004,7.24058,7.6,7.6,D
195.5838,7.24077,7.6,7.6,D
195.6672,7.24164,7.6,7.6,D
195.7506,7.24155,7.6,7.6,D
195.834,7.24392,7.6,7.6,D
195.9174,7.2422,7.6,7.6,D
196.0008,7.24233,7.6,7.6,D
196.0842,7.24342,7.6,7.6,D
196.1676,7.24352,7.6,7.6,D
196.2504,7.24329,7.6,7.6,D
196.3338,7.24428,7.6,7.6,D
196.4172,7.24375,7.6,7.6,D
196.5006,7.24318,7.6,7.6,D
196.584,7.24341,7.6,7.6,D
196.6674,7.24293,7.6,7.6,D
196.7508,7.24412,7.6,7.6,D
196.8342,7.24502,7.6,7.6,D
196.9176,7.24348,7.6,7.6,D
197.0004,7.24447,7.6,7.6,D
197.0838,7.24489,7.6,7.6,D
197.1672,7.24443,7.6,7.6,D
197.2506,7.24403,7.6,7.6,D
197.334,7.24365,7.6,7.6,D
197.4174,7.2452,7.6,7.6,D
197.5008,7.24388,7.6,7.6,D
197.5842,7.24561,7.6,7.6,D
197.6676,7.24468,7.6,7.6,D
197.7504,7.24625,7.6,7.6,D
197.8338,7.24635,7.6,7.6,D
197.9172,7.24685,7.6,7.6,D
198.0006,7.24709,7.6,7.6,D
198.084,7.24764,7.6,7.6,D
198.1674,7.2501,7.6,7.6,D
198.2508,7.2483,7.6,7.6,D
198.3342,7.2484,7.6,7.6,D
198.4176,7.24845,7.6,7.6,D
198.5004,7.2474,7.6,7.6,D
198.5838,7.247,7.6,7.6,D
198.6672,7.24735,7.6,7.6,D
198.7506,7.24715,7.6,7.6,D
198.834,7.24542,7.6,7.6,D
198.9174,7.24386,7.6,7.6,D
199.0008,7.24474,7.6,7.6,D
199.0842,7.24422,7.6,7.6,D
199.1676,7.246,7.6,7.6,D
199.2504,7.24617,7.6,7.6,D
199.3338,7.24483,7.6,7.6,D
199.4172,7.2448,7.6,7.6,D
199.5006,7.24441,7.6,7.6,D
199.584,7.24312,7.6,7.6,D
199.6674,7.24309,7.6,7.6,D
199.7508,7.24392,7.6,7.6,D
199.8342,7.24515,7.6,7.6,D
199.9176,7.24541,7.6,7.6,D
200.0004,7.24655,7.6,7.6,D
200.0838,7.24641,7.6,7.6,D
200.1672,7.24646,7.6,7.6,D
200.2506,7.24654,7.6,7.6,D
200.334,7.2456,7.6,7.6,D
200.4174,7.24682,7.6,7.6,D
200.5008,7.24606,7.6,7.6,D
200.5842,7.24454,7.6,7.6,D
200.6676,7.24443,7.6,7.6,D
200.7504,7.24338,7.6,7.6,D
200.8338,7.24403,7.6,7.6,D
200.9172,7.24314,7.6,7.6,D
201.0006,7.24394,7.6,7.6,D
201.084,7.24214,7.6,7.6,D
201.1674,7.24301,7.6,7.6,D
201.2508,7.24231,7.6,7.6,D
201.3342,7.24099,7.6,7.6,D
201.4176,7.24168,7.6,7.6,D
201.5004,7.24294,7.6,7.6,D
201.5838,7.24252,7.6,7.6,D
201.6672,7.24262,7.6,7.6,D
201.7506,7.2422,7.6,7.6,D
201.834,7.24266,7.6,7.6,D
201.9174,7.24368,7.6,7.6,D
202.0008,7.24539,7.6,7.6,D
202.0842,7.2478,7.6,7.6,D
202.1676,7.25215,7.6,7.6,D
202.2504,7.25273,7.6,7.6,D
202.3338,7.25301,7.6,7.6,D
202.4172,7.25293,7.6,7.6,D
202.5006,7.2515,7.6,7.6,D
202.584,7.25094,7.6,7.6,D
202.6674,7.2517,7.6,7.6,D
202.7508,7.25369,7.6,7.6,D
202.8342,7.25241,7.6,7.6,D
202.9176,7.25424,7.6,7.6,D
203.0004,7.25116,7.6,7.6,D
203.0838,7.25088,7.6,7.6,D
203.1672,7.25112,7.6,7.6,D
203.2506,7.25032,7.6,7.6,D
203.334,7.25131,7.6,7.6,D
203.4174,7.24945,7.6,7.6,D
203.5008,7.24859,7.6,7.6,D
203.5842,7.24962,7.6,7.6,D
203.6676,7.24739,7.6,7.6,D
203.7504,7.24645,7.6,7.6,D
203.8338,7.24558,7.6,7.6,D
203.9172,7.24489,7.6,7.6,D
204.0006,7.24528,7.6,7.6,D
204.084,7.24451,7.6,7.6,D
204.1674,7.24311,7.6,7.6,D
204.2508,7.24248,7.6,7.6,D
204.3342,7.24359,7.6,7.6,D
204.4176,7.24248,7.6,7.6,D
204.5004,7.24179,7.6,7.6,D
204.5838,7.24074,7.6,7.6,D
204.6672,7.24266,7.6,7.6,D
204.7506,7.24293,7.6,7.6,D
204.834,7.24359,7.6,7.6,D
204.9174,7.24461,7.6,7.6,D
205.0008,7.24555,7.6,7.6,D
205.0842,7.247,7.6,7.6,D
205.1676,7.24842,7.6,7.6,D
205.2504,7.24849,7.6,7.6,D
205.3338,7.24984,7.6,7.6,D
205.4172,7.25058,7.6,7.6,D
205.5006,7.25015,7.6,7.6,D
205.584,7.25091,7.6,7.6,D
205.6674,7.25323,7.6,7.6,D
205.7508,7.25369,7.6,7.6,D
205.8342,7.25544,7.6,7.6,D
205.9176,7.25675,7.6,7.6,D
206.0004,7.25891,7.6,7.6,D
206.0838,7.26008,7.6,7.6,D
206.1672,7.26078,7.6,7.6,D
206.2506,7.25929,7.6,7.6,D
206.334,7.25945,7.6,7.6,D
206.4174,7.25979,7.6,7.6,D
206.5008,7.25903,7.6,7.6,D
206.5842,7.25703,7.6,7.6,D
206.6676,7.25717,7.6,7.6,D
0,8.32189,8.2,8.2,L
0.0834,8.32345,8.2,8.2,L
0.1668,8.32487,8.2,8.2,L
0.2502,8.32584,8.2,8.2,L
0.3336,8.32864,8.2,8.2,L
0.417,8.33068,8.2,8.2,L
0.4998,8.3328,8.2,8.2,L
0.5832,8.33541,8.2,8.2,L
0.6666,8.33502,8.2,8.2,L
0.75,8.33599,8.2,8.2,L
0.8334,8.33346,8.2,8.2,L
0.9168,8.33521,8.2,8.2,L
1.0002,8.33329,8.2,8.2,L
1.0836,8.33019,8.2,8.2,L
1.167,8.33033,8.2,8.2,L
1.2498,8.32971,8.2,8.2,L
1.3332,8.33032,8.2,8.2,L
1.4166,8.32899,8.2,8.2,L
1.5,8.32722,8.2,8.2,L
1.5834,8.32607,8.2,8.2,L
1.6668,8.32501,8.2,8.2,L
1.7502,8.32457,8.2,8.2,L
1.8336,8.3239,8.2,8.2,L
1.917,8.32513,8.2,8.2,L
2.0004,8.32525,8.2,8.2,L
2.0832,8.32639,8.2,8.2,L
2.1666,8.32528,8.2,8.2,L
2.25,8.32471,8.2,8.2,L
2.3334,8.32327,8.2,8.2,L
2.4168,8.32167,8.2,8.2,L
2.5002,8.32032,8.2,8.2,L
2.5836,8.32056,8.2,8.2,L
2.667,8.31936,8.2,8.2,L
2.7504,8.31967,8.2,8.2,L
2.8332,8.3156,8.2,8.2,L
2.9166,8.31422,8.2,8.2,L
3,8.31414,8.2,8.2,L
3.0834,8.31177,8.2,8.2,L
3.1668,8.31241,8.2,8.2,L
3.2502,8.31877,8.2,8.2,L
3.3336,8.32127,8.2,8.2,L
3.417,8.32398,8.2,8.2,L
3.4998,8.32667,8.2,8.2,L
3.5832,8.32753,8.2,8.2,L
3.6666,8.32983,8.2,8.2,L
3.75,8.33229,8.2,8.2,L
3.8334,8.33365,8.2,8.2,L
3.9168,8.3343,8.2,8.2,L
4.0002,8.33413,8.2,8.2,L
4.0836,8.33444,8.2,8.2,L
4.167,8.33293,8.2,8.2,L
4.2498,8.33474,8.2,8.2,L
4.3332,8.33408,8.2,8.2,L
4.4166,8.33361,8.2,8.2,L
4.5,8.3336,8.2,8.2,L
4.5834,8.33519,8.2,8.2,L
4.6668,8.3321,8.2,8.2,L
4.7502,8.33194,8.2,8.2,L
4.8336,8.33108,8.2,8.2,L
4.917,8.33123,8.2,8.2,L
5.0004,8.33154,8.2,8.2,L
5.0832,8.33121,8.2,8.2,L
5.1666,8.33106,8.2,8.2,L
5.25,8.33013,8.2,8.2,L
5.3334,8.3294,8.2,8.2,L
5.4168,8.3293,8.2,8.2,L
5.5002,8.32842,8.2,8.2,L
5.5836,8.32817,8.2,8.2,L
5.667,8.32844,8.2,8.2,L
5.7504,8.32758,8.2,8.2,L
5.8332,8.32933,8.2,8.2,L
5.9166,8.33125,8.2,8.2,L
6,8.3314,8.2,8.2,L
6.0834,8.33227,8.2,8.2,L
6.1668,8.33134,8.2,8.2,L
6.2502,8.33326,8.2,8.2,L
6.3336,8.33069,8.2,8.2,L
6.417,8.33041,8.2,8.2,L
6.4998,8.32872,8.2,8.2,L
6.5832,8.33009,8.2,8.2,L
6.6666,8.32924,8.2,8.2,L
6.75,8.32967,8.2,8.2,L
6.8334,8.32936,8.2,8.2,L
6.9168,8.32905,8.2,8.2,L
7.0002,8.32915,8.2,8.2,L
7.0836,8.3302,8.2,8.2,L
7.167,8.32871,8.2,8.2,L
7.2504,8.3287,8.2,8.2,L
7.3332,8.32759,8.2,8.2,L
7.4166,8.32683,8.2,8.2,L
7.5,8.32639,8.2,8.2,L
7.5834,8.32465,8.2,8.2,L
7.6668,8.32406,8.2,8.2,L
7.7502,8.32326,8.2,8.2,L
7.8336,8.32296,8.2,8.2,L
7.917,8.3205,8.2,8.2,L
8.0004,8.31959,8.2,8.2,L
8.0832,8.31809,8.2,8.2,L
8.1666,8.31667,8.2,8.2,L
8.25,8.31524,8.2,8.2,L
8.3334,8.31432,8.2,8.2,L
8.4168,8.31442,8.2,8.2,L
8.5002,8.31686,8.2,8.2,L
8.5836,8.31388,8.2,8.2,L
8.667,8.31314,8.2,8.2,L
8.7504,8.31271,8.2,8.2,L
8.8332,8.31167,8.2,8.2,L
8.9166,8.31285,8.2,8.2,L
9,8.31032,8.2,8.2,L
9.0834,8.30743,8.2,8.2,L
9.1668,8.30708,8.2,8.2,L
9.2502,8.30458,8.2,8.2,L
9.3336,8.29972,8.2,8.2,L
9.417,8.29965,8.2,8.2,L
9.4998,8.29754,8.2,8.2,L
9.5832,8.29644,8.2,8.2,L
9.6666,8.29577,8.2,8.2,L
9.75,8.29255,8.2,8.2,L
9.8334,8.28959,8.2,8.2,L
9.9168,8.28819,8.2,8.2,L
10.0002,8.28451,8.2,8.2,L
10.0836,8.27838,8.2,8.2,L
10.167,8.27783,8.2,8.2,L
10.2504,8.27608,8.2,8.2,L
10.3332,8.27408,8.2,8.2,L
10.4166,8.27608,8.2,8.2,L
10.5,8.27797,8.2,8.2,L
10.5834,8.27783,8.2,8.2,L
10.6668,8.27824,8.2,8.2,L
10.7502,8.27907,8.2,8.2,L
10.8336,8.27894,8.2,8.2,L
10.917,8.28081,8.2,8.2,L
11.0004,8.28098,8.2,8.2,L
11.0832,8.28137,8.2,8.2,L
11.1666,8.28261,8.2,8.2,L
11.25,8.2814,8.2,8.2,L
11.3334,8.28194,8.2,8.2,L
11.4168,8.28201,8.2,8.2,L
11.5002,8.28094,8.2,8.2,L
11.5836,8.28191,8.2,8.2,L
11.667,8.28239,8.2,8.2,L
11.7498,8.28464,8.2,8.2,L
11.8332,8.28706,8.2,8.2,L
11.9166,8.28791,8.2,8.2,L
12,8.29167,8.2,8.2,L
12.0834,8.29567,8.2,8.2,L
12.1668,8.29629,8.2,8.2,L
12.2502,8.29577,8.2,8.2,L
12.3336,8.29863,8.2,8.2,L
12.417,8.30006,8.2,8.2,L
12.4998,8.3017,8.2,8.2,L
12.5832,8.30337,8.2,8.2,L
12.6666,8.30268,8.2,8.2,L
12.75,8.30369,8.2,8.2,L
12.8334,8.30592,8.2,8.2,L
12.9168,8.30686,8.2,8.2,L
13.0002,8.3084,8.2,8.2,L
13.0836,8.30962,8.2,8.2,L
13.167,8.30863,8.2,8.2,L
13.2504,8.30951,8.2,8.2,L
13.3332,8.30954,8.2,8.2,L
13.4166,8.30982,8.2,8.2,L
13.5,8.31019,8.2,8.2,L
13.5834,8.30738,8.2,8.2,L
13.6668,8.30743,8.2,8.2,L
13.7502,8.30662,8.2,8.2,L
13.8336,8.30551,8.2,8.2,L
13.917,8.30521,8.2,8.2,L
14.0004,8.30471,8.2,8.2,L
14.0832,8.3048,8.2,8.2,L
14.1666,8.30075,8.2,8.2,L
14.25,8.30084,8.2,8.2,L
14.3334,8.30225,8.2,8.2,L
14.4168,8.30302,8.2,8.2,L
14.5002,8.29643,8.2,8.2,L
14.5836,8.29672,8.2,8.2,L
14.667,8.29581,8.2,8.2,L
14.7498,8.29558,8.2,8.2,L
14.8332,8.29602,8.2,8.2,L
14.9166,8.29468,8.2,8.2,L
15,8.29535,8.2,8.2,L
15.0834,8.29484,8.2,8.2,L
15.1668,8.29779,8.2,8.2,L
15.2502,8.29746,8.2,8.2,L
15.3336,8.30078,8.2,8.2,L
15.417,8.30628,8.2,8.2,L
15.4998,8.30529,8.2,8.2,L
15.5832,8.3072,8.2,8.2,L
15.6666,8.30976,8.2,8.2,L
15.75,8.30775,8.2,8.2,L
15.8334,8.31182,8.2,8.2,L
15.9168,8.31313,8.2,8.2,L
16.0002,8.3145,8.2,8.2,L
16.0836,8.31535,8.2,8.2,L
16.167,8.31817,8.2,8.2,L
16.2504,8.31708,8.2,8.2,L
16.3332,8.3165,8.2,8.2,L
16.4166,8.31826,8.2,8.2,L
16.5,8.3196,8.2,8.2,L
16.5834,8.32064,8.2,8.2,L
16.6668,8.32046,8.2,8.2,L
16.7502,8.32044,8.2,8.2,L
16.8336,8.32237,8.2,8.2,L
16.917,8.3221,8.2,8.2,L
17.0004,8.32356,8.2,8.2,L
17.0832,8.32391,8.2,8.2,L
17.1666,8.32515,8.2,8.2,L
17.25,8.32394,8.2,8.2,L
17.3334,8.32623,8.2,8.2,L
17.4168,8.32726,8.2,8.2,L
17.5002,8.32661,8.2,8.2,L
17.5836,8.32824,8.2,8.2,L
17.667,8.32919,8.2,8.2,L
17.7498,8.3298,8.2,8.2,L
17.8332,8.32982,8.2,8.2,L
17.9166,8.33214,8.2,8.2,L
18,8.33144,8.2,8.2,L
18.0834,8.33079,8.2,8.2,L
18.1668,8.33079,8.2,8.2,L
18.2502,8.33092,8.2,8.2,L
18.3336,8.33156,8.2,8.2,L
18.417,8.32966,8.2,8.2,L
18.5004,8.32955,8.2,8.2,L
18.5832,8.33007,8.2,8.2,L
18.6666,8.33015,8.2,8.2,L
18.75,8.32899,8.2,8.2,L
18.8334,8.32915,8.2,8.2,L
18.9168,8.32877,8.2,8.2,L
19.0002,8.32887,8.2,8.2,L
19.0836,8.32641,8.2,8.2,L
19.167,8.32633,8.2,8.2,L
19.2504,8.32497,8.2,8.2,L
19.3332,8.32392,8.2,8.2,L
19.4166,8.32505,8.2,8.2,L
19.5,8.32262,8.2,8.2,L
19.5834,8.32298,8.2,8.2,L
19.6668,8.32459,8.2,8.2,L
19.7502,8.32459,8.2,8.2,L
19.8336,8.32485,8.2,8.2,L
19.917,8.32455,8.2,8.2,L
20.0004,8.32466,8.2,8.2,L
20.0832,8.32412,8.2,8.2,L
20.1666,8.32287,8.2,8.2,L
20.25,8.32397,8.2,8.2,L
20.3334,8.32327,8.2,8.2,L
20.4168,8.32439,8.2,8.2,L
20.5002,8.32512,8.2,8.2,L
20.5836,8.32428,8.2,8.2,L
20.667,8.32483,8.2,8.2,L
20.7498,8.32482,8.2,8.2,L
20.8332,8.32586,8.2,8.2,L
20.9166,8.32404,8.2,8.2,L
21,8.32556,8.2,8.2,L
21.0834,8.32698,8.2,8.2,L
21.1668,8.32705,8.2,8.2,L
21.2502,8.32806,8.2,8.2,L
21.3336,8.32857,8.2,8.2,L
21.417,8.32893,8.2,8.2,L
21.5004,8.32969,8.2,8.2,L
21.5832,8.32951,8.2,8.2,L
21.6666,8.33036,8.2,8.2,L
21.75,8.33304,8.2,8.2,L
21.8334,8.33097,8.2,8.2,L
21.9168,8.33245,8.2,8.2,L
22.0002,8.33187,8.2,8.2,L
22.0836,8.33299,8.2,8.2,L
22.167,8.33244,8.2,8.2,L
22.2504,8.33399,8.2,8.2,L
22.3332,8.33307,8.2,8.2,L
22.4166,8.33508,8.2,8.2,L
22.5,8.33566,8.2,8.2,L
22.5834,8.33556,8.2,8.2,L
22.6668,8.33357,8.2,8.2,L
22.7502,8.33174,8.2,8.2,L
22.8336,8.33083,8.2,8.2,L
22.917,8.33009,8.2,8.2,L
22.9998,8.32987,8.2,8.2,L
23.0832,8.32818,8.2,8.2,L
23.1666,8.32705,8.2,8.2,L
23.25,8.32684,8.2,8.2,L
23.3334,8.32684,8.2,8.2,L
23.4168,8.3255,8.2,8.2,L
23.5002,8.32402,8.2,8.2,L
23.5836,8.32399,8.2,8.2,L
23.667,8.32246,8.2,8.2,L
23.7498,8.3209,8.2,8.2,L
23.8332,8.31994,8.2,8.2,L
23.9166,8.31841,8.2,8.2,L
24,8.31896,8.2,8.2,L
24.0834,8.31872,8.2,8.2,L
24.1668,8.3188,8.2,8.2,L
24.2502,8.31943,8.2,8.2,L
24.3336,8.31893,8.2,8.2,L
24.417,8.31916,8.2,8.2,L
24.5004,8.31865,8.2,8.2,L
24.5832,8.31747,8.2,8.2,L
24.6666,8.31723,8.2,8.2,L
24.75,8.31618,8.2,8.2,L
24.8334,8.31533,8.2,8.2,L
24.9168,8.31332,8.2,8.2,L
25.0002,8.31004,8.2,8.2,L
25.0836,8.30929,8.2,8.2,L
25.167,8.307,8.2,8.2,L
25.2504,8.30511,8.2,8.2,L
25.3332,8.30383,8.2,8.2,L
25.4166,8.30152,8.2,8.2,L
25.5,8.3008,8.2,8.2,L
25.5834,8.30046,8.2,8.2,L
25.6668,8.2984,8.2,8.2,L
25.7502,8.29887,8.2,8.2,L
25.8336,8.29847,8.2,8.2,L
25.917,8.29619,8.2,8.2,L
25.9998,8.29627,8.2,8.2,L
26.0832,8.29737,8.2,8.2,L
26.1666,8.294,8.2,8.2,L
26.25,8.29327,8.2,8.2,L
26.3334,8.2913,8.2,8.2,L
26.4168,8.29335,8.2,8.2,L
26.5002,8.29191,8.2,8.2,L
26.5836,8.2948,8.2,8.2,L
26.667,8.2926,8.2,8.2,L
26.7498,8.29347,8.2,8.2,L
26.8332,8.29365,8.2,8.2,L
26.9166,8.29287,8.2,8.2,L
27,8.2949,8.2,8.2,L
27.0834,8.29483,8.2,8.2,L
27.1668,8.29573,8.2,8.2,L
27.2502,8.29751,8.2,8.2,L
27.3336,8.2987,8.2,8.2,L
27.417,8.29902,8.2,8.2,L
27.5004,8.29924,8.2,8.2,L
27.5832,8.29922,8.2,8.2,L
27.6666,8.29763,8.2,8.2,L
27.75,8.29639,8.2,8.2,L
27.8334,8.29632,8.2,8.2,L
27.9168,8.29607,8.2,8.2,L
28.0002,8.29731,8.2,8.2,L
28.0836,8.29921,8.2,8.2,L
28.167,8.2987,8.2,8.2,L
28.2504,8.2984,8.2,8.2,L
28.3332,8.29685,8.2,8.2,L
28.4166,8.29606,8.2,8.2,L
28.5,8.29681,8.2,8.2,L
28.5834,8.29699,8.2,8.2,L
28.6668,8.29819,8.2,8.2,L
28.7502,8.29829,8.2,8.2,L
28.8336,8.29762,8.2,8.2,L
28.917,8.29818,8.2,8.2,L
28.9998,8.29659,8.2,8.2,L
29.0832,8.29658,8.2,8.2,L
29.1666,8.29533,8.2,8.2,L
29.25,8.29519,8.2,8.2,L
29.3334,8.29505,8.2,8.2,L
29.4168,8.29673,8.2,8.2,L
29.5002,8.29436,8.2,8.2,L
29.5836,8.29545,8.2,8.2,L
29.667,8.29153,8.2,8.2,L
29.7504,8.29326,8.2,8.2,L
29.8332,8.29372,8.2,8.2,L
29.9166,8.29339,8.2,8.2,L
30,8.29458,8.2,8.2,L
30.0834,8.29416,8.2,8.2,L
